Make,Model,Version,Price,Curr_Date,Cloth upholstery,Fuel consumption average,Co2 emissions average,Fuel range average,Engine Position / Location,Engine Capacity,Engine Size,Cylinder Layout,Cylinders,Power Max,Power Maximum Total,Power Peak Revs,Torque Max,Torque Max Total,Torque Peak Revs,Transmission type,ABS,Electronic brake distribution (EBD),Brake assist BASEBA,Alloy wheels rims,Front tyres,Rear tyres,Air conditioning,Power steering,Steering column adjustment (rake / tilt / height / up / down),Steering column adjustment (reach depth in out),On board computer multi information display,Bluetooth connectivity,Cd player,Auxiliary input,USB port,Power socket 12v,Central locking,Cup bottle holders,Electric windows,Electric adjust mirrors,Isofix child seat mountings,High level 3rd brake light,Metallic pearlescent paint,Date Range introduced SA,Intro Date,Model Intro Date,Emissions Tax (incl in price),Acceleration (0-100 Km/h),Maximum Top Speed,Driver airbag,Front passenger airbag,Airbag quantity,Safety rating overall Euroncap,Doors,Bodyshape,Fuel Type,Driven Wheels,Gear ratios quantity,Gearshift,Seats quantity,Length,Width excl mirrors / Incl mirrors,Wheel base,Ground clearance minimum maximum,Turning circle wheels body,Load volume capacity,Unladen tare kerb weight,Gross weight gvm,Towing capacity braked,Fuel tank capacity incl reserve,Warranty time years,Warranty distance,Serviceplan,Serviceplan time (years),Service plan distance,Service interval distance,Leather upholstery,Transmission name,Traction control,Stability control,Climate control / automatic air con,Multi function steering wheel controls,Cruise control,Voice control,Rain sensor auto wipers,Auto dim interior mirror,Daytime driving running lights,Light sensor auto on / off lights,Front fog lamp lights,Emergency brake hazard lights,Rear fog lamps,Camera for park distance control,Driver knee airbag,Front side airbags,Curtain airbags,Start Stop Button,Folding rear seat,Towing capacity unbraked,Charger,Load carrying capacity payload,Hybrid,Engine Auto Stop / Start,Driving mode switch (sport / comfort),Keyless access / start hands free,Electric Start,Lumbar support adjustment,Electric seat adjustment,Heated seats front,Head up display,Navigation,Heated exterior mirrors,Electric fold retractable mirrors,Xenon headlights,Difflock,Lowrange,Approach angle,Departure angle,Wading fording water crossing depth,Maintenance plan,Maintenance plan time (years),Maintenance plan distance,Sunroof,Panoramic roof,Park distance control pdc front,Park distance control pdc rear,Hill descent control / downhill brake control,Gear shift paddles,Limited slip diff,Electric seat adjustment memory,Ventilated seats front,Heated seats rear,Ventilated seats rear,Fuel consumption urban,Fuel consumption extra-urban,Tyre pressure sensor,Electronically adjustable suspension,Air suspension,Active adaptive cruise control,Multi disc cd player shuttle,TV,Electric tail gate boot lid,Rear side airbags,All wheel drive,Folding roof,Torque Overboost,Torque Overboost Peak Revs,Sports suspension,Service interval indicator,Service interval time,End Date,Lane change blind spot warning,Auto dim exterior mirrors,Tow bar trailer hitch,Passenger knee airbag,Directional turning headlights,Adaptive headlights (varying light distribution),Lane departure warning,High beam assist,Limited Edition,Run flat tyres,Night vision,Dry weight,Electric sliding doors
FAW,Sirius S80,1.5,189995,42572,TRUE,8.1 l/100km,191 g/km,556 Km,Front,1497 cc,1.5 l,Inline,4,75 Kw,75 Kw,6000 r/min,140 Nm,140 Nm,4400 r/min,Manual,ABS,TRUE,,TRUE,185/65 R15,185/65 R15,TRUE,TRUE,1740 mm,,,,TRUE,,TRUE,,Remote,,TRUE,TRUE,,TRUE,Opt,2012-11-01,2013-07-01,2013-07-01,8094,N/a s,,TRUE,TRUE,2,N/a,5,MPV,Petrol,Rear,5,Manual,7,4150 mm,1680 mm,2655 mm,200 mm,10.4 m,,1170 Kg,2435 Kg,,45 l,3,100 000 Km,TRUE,4,60000,15000,,,,,,,,,,,,,TRUE,,TRUE,,,,,,TRUE,600 Kg,,525 l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAW,Sirius S80,1.3 Comfort,179995,42572,TRUE,7.5 l/100km,177 g/km,600 Km,Front,1298 cc,1.3 l,Inline,4,67 Kw,67 Kw,6000 r/min,120 Nm,120 Nm,4400 r/min,Manual,ABS,TRUE,,TRUE,185/65 R15,185/65 R15,TRUE,TRUE,1740 mm,,,,TRUE,,TRUE,,Remote,,TRUE,,,TRUE,Opt,2012-11-01,2012-11-01,2012-11-01,6498,N/a s,160 Km/h,TRUE,TRUE,2,N/a,5,MPV,Petrol,Rear,5,Manual,7,4150 mm,1680 mm,2655 mm,200 mm,10.4 m,,1160 Kg,2435 Kg,,45 l,3,100 000 Km,TRUE,4,60000,15000,,,,,,,,,,,,,TRUE,,TRUE,,,,,,TRUE,600 Kg,,525 l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAW,Sirius S80,1.3 panel van,154995,42572,TRUE,7.5 l/100km,177 g/km,600 Km,Front,1298 cc,1.3 l,Inline,4,67 Kw,67 Kw,6000 r/min,120 Nm,120 Nm,4400 r/min,Manual,ABS,TRUE,,TRUE,185/65 R15,185/65 R15,TRUE,TRUE,1740 mm,,,,TRUE,,TRUE,,Remote,,Front,,,TRUE,Opt,2012-11-01,2012-11-01,2012-11-01,,N/a s,160 Km/h,TRUE,TRUE,2,N/a,5,Panel Van,Petrol,Rear,5,Manual,2,4150 mm,1680 mm,2655 mm,200 mm,10.4 m,,1140 Kg,2165 Kg,,45 l,3,100 000 Km,TRUE,4,60000,15000,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,480 Kg,,545 l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bentley,Continental,GT V8 S convertible,4168000,42572,,10.9 l/100km,254 g/km,826 Km,Front,3993 cc,4.0 l,V,8,389 Kw,389 Kw,6000 r/min,680 Nm,680 Nm,1700 r/min,Automatic,ABS,TRUE,TRUE,TRUE,275/40 R20 (opt 275/35 R21),275/40 R20 (opt 275/35 R21),TRUE,TRUE,1393 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,,Keyless,,TRUE,TRUE,Rear,TRUE,Opt,2011-04-01,2015-06-01,,15276,4.7 s,308 Km/h,TRUE,TRUE,6,N/a,2,Cabriolet,Petrol,All,8,Automatic,4,4806 mm,1944-2227 mm,2745 mm,,11.4 m,260 l,2470 Kg,2900 Kg,,90 l,,,,,,,TRUE,Quickshift,TRUE,TRUE,TRUE,TRUE,Std (opt Adaptive),TRUE,TRUE,,LED,TRUE,,,TRUE,Opt Rear,,TRUE,TRUE,TRUE,,,Turbocharger,,,,,TRUE,,Front Electric,Front,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,,TRUE,,Front,Opt,,,15.8 l/100km,8.0 l/100km,TRUE,Adaptive,TRUE,Opt,Opt,Opt,TRUE,,Permanent,Electric-folding Soft-top,,,TRUE,,,,,,,,,,,,,,,,
Bentley,Continental,GT W12 convertible,4165000,42572,,14.2 l/100km,330 g/km,634 Km,Front,5998 cc,6.0 l,W,12,434 Kw,434 Kw,6000 r/min,720 Nm,720 Nm,1700 r/min,Automatic,ABS,TRUE,TRUE,TRUE,275/40 R20 (opt 275/35 R21),275/40 R20 (opt 275/35 R21),TRUE,TRUE,1403 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,,Keyless,,TRUE,TRUE,Rear,TRUE,Opt,2011-04-01,2015-06-01,,23940,4.7 s,315 Km/h,TRUE,TRUE,6,N/a,2,Cabriolet,Petrol,All,8,Automatic,4,4806 mm,1944-2227 mm,2745 mm,,11.4 m,260 l,2495 Kg,2900 Kg,,90 l,,,,,,,TRUE,Quickshift,TRUE,TRUE,TRUE,TRUE,Std (opt Adaptive),TRUE,TRUE,,LED,TRUE,,,TRUE,Opt Rear,,TRUE,TRUE,TRUE,,,Turbocharger,,,,,TRUE,,Front Electric,Front,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,,TRUE,,Front,Opt,,,22.0 l/100km,9.8 l/100km,TRUE,Adaptive,TRUE,Opt,Opt,Opt,TRUE,,Permanent,Electric-folding Soft-top,,,,,,,,,,,,,,,,,,,
Bentley,Continental,GT Speed W12,4163000,42572,,14.5 l/100km,338 g/km,621 Km,Front,5998 cc,6.0 l,W,12,467 Kw,467 Kw,6000 r/min,820 Nm,820 Nm,2000 r/min,Automatic,ABS,TRUE,TRUE,TRUE,275/35 R21,275/35 R21,TRUE,TRUE,1394 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,,Keyless,,TRUE,TRUE,Rear,TRUE,Opt,2011-04-01,2015-06-01,,24852,4.2 s,331 Km/h,TRUE,TRUE,6,N/a,2,Coupe,Petrol,All,8,Automatic,4,4806 mm,1944-2227 mm,2745 mm,,11.4 m,358 l,2320 Kg,2750 Kg,,90 l,,,,,,,TRUE,Quickshift,TRUE,TRUE,TRUE,TRUE,Std (opt Adaptive),TRUE,TRUE,,LED,TRUE,,,TRUE,Opt Rear,,TRUE,TRUE,TRUE,,,Turbocharger,,,,,TRUE,,Front Electric,Front,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,,TRUE,,Front,Opt,,,22.0 l/100km,10.1 l/100km,TRUE,Adaptive,TRUE,Opt,Opt,Opt,TRUE,,Permanent,,,,,,,,,,,,,,,,,,,,
Bentley,Continental,GT W12,3909000,42572,,14.1 l/100km,327 g/km,638 Km,Front,5998 cc,6.0 l,W,12,434 Kw,434 Kw,6000 r/min,720 Nm,720 Nm,1700 r/min,Automatic,ABS,TRUE,TRUE,TRUE,275/40 R20 (opt 275/35 R21),275/40 R20 (opt 275/35 R21),TRUE,TRUE,1404 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,,Keyless,,TRUE,TRUE,Rear,TRUE,Opt,2011-04-01,2015-06-01,,23598,4.5 s,319 Km/h,TRUE,TRUE,6,N/a,2,Coupe,Petrol,All,8,Automatic,4,4806 mm,1944-2227 mm,2745 mm,,11.4 m,358 l,2320 Kg,2750 Kg,,90 l,,,,,,,TRUE,Quickshift,TRUE,TRUE,TRUE,TRUE,Std (opt Adaptive),TRUE,TRUE,,LED,TRUE,,,TRUE,Opt Rear,,TRUE,TRUE,TRUE,,,Turbocharger,,,,,TRUE,,Front Electric,Front,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,,TRUE,,Front,Opt,,,21.7 l/100km,9.6 l/100km,TRUE,Adaptive,TRUE,Opt,Opt,Opt,TRUE,,Permanent,,,,,,,,,,,,,,,,,,,,
Bentley,Continental,GT V8 convertible,3794000,42572,,10.9 l/100km,254 g/km,826 Km,Front,3993 cc,4.0 l,V,8,373 Kw,373 Kw,6000 r/min,660 Nm,660 Nm,1700 r/min,Automatic,ABS,TRUE,TRUE,TRUE,275/40 R20 (opt 275/35 R21),275/40 R20 (opt 275/35 R21),TRUE,TRUE,1403 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,,Keyless,,TRUE,TRUE,Rear,TRUE,Opt,2011-04-01,2015-06-01,,15276,5.0 s,301 Km/h,TRUE,TRUE,6,N/a,2,Cabriolet,Petrol,All,8,Automatic,4,4806 mm,1944-2227 mm,2745 mm,,11.4 m,260 l,2470 Kg,2900 Kg,,90 l,,,,,,,TRUE,Quickshift,TRUE,TRUE,TRUE,TRUE,Std (opt Adaptive),TRUE,TRUE,,LED,TRUE,,,TRUE,Opt Rear,,TRUE,TRUE,TRUE,,,Turbocharger,,,,,TRUE,,Front Electric,Front,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,,TRUE,,Front,Opt,,,15.8 l/100km,8.0 l/100km,TRUE,Adaptive,TRUE,Opt,Opt,Opt,TRUE,,Permanent,Electric-folding Soft-top,,,,,,,,,,,,,,,,,,,
Bentley,Continental,GT V8 S,3791000,42572,,10.5 l/100km,246 g/km,857 Km,Front,3993 cc,4.0 l,V,8,389 Kw,389 Kw,6000 r/min,680 Nm,680 Nm,1700 r/min,Automatic,ABS,TRUE,TRUE,TRUE,275/40 R20 (opt 275/35 R21),275/40 R20 (opt 275/35 R21),TRUE,TRUE,1394 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,,Keyless,,TRUE,TRUE,Rear,TRUE,Opt,2011-04-01,2015-06-01,,14364,4.5 s,309 Km/h,TRUE,TRUE,6,N/a,2,Coupe,Petrol,All,8,Automatic,4,4806 mm,1944-2227 mm,2745 mm,,11.4 m,358 l,2295 Kg,2750 Kg,,90 l,,,,,,,TRUE,Quickshift,TRUE,TRUE,TRUE,TRUE,Std (opt Adaptive),TRUE,TRUE,,LED,TRUE,,,TRUE,Opt Rear,,TRUE,TRUE,TRUE,,,Turbocharger,,,,,TRUE,,Front Electric,Front,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,,TRUE,,Front,Opt,,,15.4 l/100km,7.7 l/100km,TRUE,Adaptive,TRUE,Opt,Opt,Opt,TRUE,,Permanent,,,,TRUE,,,,,,,,,,,,,,,,
Bentley,Continental,GT V8,3562000,42572,,10.5 l/100km,246 g/km,857 Km,Front,3993 cc,4.0 l,V,8,373 Kw,373 Kw,6000 r/min,660 Nm,660 Nm,1700 r/min,Automatic,ABS,TRUE,TRUE,TRUE,275/40 R20 (opt 275/35 R21),275/40 R20 (opt 275/35 R21),TRUE,TRUE,1404 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,,Keyless,,TRUE,TRUE,Rear,TRUE,Opt,2011-04-01,2015-06-01,,14364,4.8 s,303 Km/h,TRUE,TRUE,6,N/a,2,Coupe,Petrol,All,8,Automatic,4,4806 mm,1944-2227 mm,2745 mm,,11.4 m,358 l,2295 Kg,2750 Kg,,90 l,,,,,,,TRUE,Quickshift,TRUE,TRUE,TRUE,TRUE,Std (opt Adaptive),TRUE,TRUE,,LED,TRUE,,,TRUE,Opt Rear,,TRUE,TRUE,TRUE,,,Turbocharger,,,,,TRUE,,Front Electric,Front,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,TRUE,TRUE,,TRUE,,Front,Opt,,,15.4 l/100km,7.7 l/100km,TRUE,Adaptive,TRUE,Opt,Opt,Opt,TRUE,,Permanent,,,,,,,,,,,,,,,,,,,,
Bentley,Flying Spur,V8,3622000,42572,,10.9 l/100km,254 g/km,826 Km,Front,3993 cc,4.0 l,V,8,373 Kw,373 Kw,6000 r/min,660 Nm,660 Nm,1700 r/min,Automatic,ABS,TRUE,TRUE,TRUE,275/40 R19 (opt 275/40 R20 / Opt 275/35 R21),275/40 R19 (opt 275/40 R20 / Opt 275/35 R21),TRUE,TRUE,1488 mm,Electric,TRUE,TRUE,TRUE,TRUE,TRUE,Front + Rear,Keyless,,TRUE,TRUE,Outer Rear,TRUE,Opt,2013-09-01,2015-02-01,2015-02-01,15276,5.2 s,295 Km/h,TRUE,TRUE,8,N/a,4,Sedan,Petrol,All,8,Automatic,5,5299 mm,1976-2208 mm,3066 mm,,12.1 m,442 l,2425 Kg,2972 Kg,,90 l,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,Std (opt Adaptive),TRUE,TRUE,,LED,TRUE,,,TRUE,Opt Rear,,TRUE,TRUE,TRUE,,,Turbocharger,,,,,TRUE,,Front + Rear Electric,Front (opt Rear),TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,Opt + Solar Fans,,TRUE,TRUE,,Opt,,Front,Opt,TRUE,Opt,15.6 l/100km,8.1 l/100km,TRUE,Adaptive,TRUE,Opt,Opt,Opt,TRUE,TRUE,Permanent,,,,,,,,,,,,,,,,,,,,
Toyota,86,2.0 high,451600,42572,,7.8 l/100km,181 g/km,641 Km,Front,1998 cc,2.0 l,Boxer,4,147 Kw,147 Kw,7000 r/min,205 Nm,205 Nm,6400-6600 r/min,Manual,ABS,,,TRUE,215/45 R17,215/45 R17,TRUE,TRUE,1285 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Keyless,TRUE,Front,TRUE,Rear,TRUE,Opt,2014-07-01,2014-07-01,,6954,7.6 s,226 Km/h,TRUE,TRUE,7,N/a,3,Coupe,Petrol,Rear,6,Manual,2+2,4240 mm,1775 mm,2570 mm,120 mm,10.8 m,243 l,1240 Kg,1670 Kg,,50 l,,,,,,,Partial Suede-cloth + Leather,,,TRUE,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,430 l,,,,TRUE,,,,TRUE,,,,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,86,2.0 standard,401400,42572,TRUE,7.8 l/100km,181 g/km,641 Km,Front,1998 cc,2.0 l,Boxer,4,147 Kw,147 Kw,7000 r/min,205 Nm,205 Nm,6400-6600 r/min,Manual,ABS,,,TRUE,205/55 R16,205/55 R16,TRUE,TRUE,1285 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Remote,TRUE,Front,TRUE,Rear,TRUE,Opt,2014-07-01,2014-07-01,,6954,7.6 s,226 Km/h,TRUE,TRUE,7,N/a,3,Coupe,Petrol,Rear,6,Manual,2+2,4240 mm,1775 mm,2570 mm,120 mm,10.8 m,243 l,1220 Kg,1670 Kg,,50 l,3,100 000 Km,TRUE,4,60 000,15 000,,,,TRUE,,,,,,,,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,,,450 l,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Hilux,2.8GD-6 double cab 4x4 Raider,541000,42572,TRUE,7.6 l/100km,199 g/km,1053 Km,Front,2755 cc,2.8 l,Inline,4,130 Kw,130 Kw,3400 r/min,420 Nm,420 Nm,1400-2600 r/min,Manual,ABS,TRUE,TRUE,TRUE,265/65 R17,265/65 R17,TRUE,TRUE,1815 mm,TRUE,TRUE,TRUE,TRUE,,TRUE,Front 2,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,,2016-02-01,2016-02-01,2016-02-01,3830,11.2 s,180 Km/h,TRUE,TRUE,7,,4,Pick-up - Double Cab,Diesel,All,6,Manual,5,5335 mm,1855 mm,3085 mm,286 mm,12.8 m,,2095 Kg,2910 Kg,3500 Kg,80 l,3,100000 Km,TRUE,5,90000,10000,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,Emergency-brake Flashing Brake Lights,,Rear,TRUE,TRUE,TRUE,,,750 Kg,Turbocharger,,,,"Std, Eco, Sport",,,,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Hilux,4.0 V6 double cab Raider,514500,42572,TRUE,11.7 l/100km,279 g/km,684 Km,Front,3956 cc,4.0 l,V,6,175 Kw,175 Kw,5200 r/min,376 Nm,376 Nm,3800 r/min,Automatic,ABS,TRUE,TRUE,TRUE,265/65 R17,265/65 R17,TRUE,TRUE,1815 mm,TRUE,TRUE,TRUE,TRUE,,TRUE,Front 2,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,,2016-02-01,2016-02-01,2016-02-01,16598,9.4 s,180 Km/h,TRUE,TRUE,7,,4,Pick-up - Double Cab,Petrol,Rear,6,Automatic,5,5335 mm,1855 mm,3085 mm,286 mm,12.8 m,,1885 Kg,2750 Kg,2750 Kg,80 l,3,100000 Km,TRUE,5,90000,10000,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,Emergency-brake Flashing Brake Lights,,Rear,TRUE,TRUE,TRUE,,,750 Kg,,,,,"Std, Eco, Sport",,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Hilux,2.8GD-6 double cab 4x4 Raider auto,559400,42572,TRUE,8.5 l/100km,224 g/km,941 Km,Front,2755 cc,2.8 l,Inline,4,130 Kw,130 Kw,3400 r/min,450 Nm,450 Nm,1600-2400 r/min,Automatic,ABS,TRUE,TRUE,TRUE,265/65 R17,265/65 R17,TRUE,TRUE,1815 mm,TRUE,TRUE,TRUE,TRUE,,TRUE,Front 2,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,,2016-02-01,2016-02-01,2016-02-01,7820,10.8 s,175 Km/h,TRUE,TRUE,7,,4,Pick-up - Double Cab,Diesel,All,6,Automatic,5,5335 mm,1855 mm,3085 mm,286 mm,12.8 m,,2100 Kg,2910 Kg,3500 Kg,80 l,3,100000 Km,TRUE,5,90000,10000,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,Emergency-brake Flashing Brake Lights,,Rear,TRUE,TRUE,TRUE,,,750 Kg,Turbocharger,,,,"Std, Eco, Sport",,,,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Hilux,2.8GD-6 double cab Raider auto,496100,42572,TRUE,8.0 l/100km,210 g/km,1000 Km,Front,2755 cc,2.8 l,Inline,4,130 Kw,130 Kw,3400 r/min,450 Nm,450 Nm,1600-2400 r/min,Automatic,ABS,TRUE,TRUE,TRUE,265/65 R17,265/65 R17,TRUE,TRUE,1815 mm,TRUE,TRUE,TRUE,TRUE,,TRUE,Front 2,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,,2016-02-01,2016-02-01,2016-02-01,5586,10.8 s,175 Km/h,TRUE,TRUE,7,,4,Pick-up - Double Cab,Diesel,Rear,6,Automatic,5,5335 mm,1855 mm,3085 mm,286 mm,12.8 m,,1945 Kg,2810 Kg,2750 Kg,80 l,3,100000 Km,TRUE,5,90000,10000,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,Emergency-brake Flashing Brake Lights,,Rear,TRUE,TRUE,TRUE,,,750 Kg,Turbocharger,,,,"Std, Eco, Sport",,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Hilux,2.8GD-6 Xtra cab 4x4 Raider,480800,42572,TRUE,N/a l/100km,N/a g/km,#VALUE! Km,Front,2755 cc,2.8 l,Inline,4,130 Kw,130 Kw,3400 r/min,420 Nm,420 Nm,1400-2600 r/min,Manual,ABS,TRUE,TRUE,TRUE,265/65 R17,265/65 R17,TRUE,TRUE,1810 mm,TRUE,TRUE,TRUE,TRUE,,TRUE,Front 2,Remote,TRUE,Front (rear Flip-open),TRUE,,TRUE,,2016-02-01,2016-02-01,2016-02-01,,11.2 s,175 Km/h,TRUE,TRUE,7,,2,Pick-up - Extended Cab,Diesel,All,6,Manual,2,5335 mm,1855 mm,3085 mm,284 mm,12.8 m,,2040 Kg,2860 Kg,3500 Kg,80 l,3,100000 Km,TRUE,5,90000,10000,,,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,Emergency-brake Flashing Brake Lights,,Rear,TRUE,TRUE,TRUE,,,750 Kg,Turbocharger,,,,"Std, Eco, Sport",,,,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Hilux,2.8GD-6 double cab Raider,478700,42572,TRUE,7.6 l/100km,198 g/km,1053 Km,Front,2755 cc,2.8 l,Inline,4,130 Kw,130 Kw,3400 r/min,420 Nm,420 Nm,1400-2600 r/min,Manual,ABS,TRUE,TRUE,TRUE,265/65 R17,265/65 R17,TRUE,TRUE,1815 mm,TRUE,TRUE,TRUE,TRUE,,TRUE,Front 2,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,,2016-02-01,2016-02-01,2016-02-01,3671,11.2 s,180 Km/h,TRUE,TRUE,7,,4,Pick-up - Double Cab,Diesel,Rear,6,Manual,5,5335 mm,1855 mm,3085 mm,286 mm,12.8 m,,1945 Kg,2810 Kg,2750 Kg,80 l,3,100000 Km,TRUE,5,90000,10000,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,Emergency-brake Flashing Brake Lights,,Rear,TRUE,TRUE,TRUE,,,750 Kg,Turbocharger,,,,"Std, Eco, Sport",,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Hilux,2.4GD-6 double cab 4x4 SR,451200,42572,TRUE,7.3 l/100km,190 g/km,1096 Km,Front,2393 cc,2.4 l,Inline,4,110 Kw,110 Kw,3400 r/min,400 Nm,400 Nm,1600-2000 r/min,Manual,ABS,TRUE,TRUE,,225/70 R17,225/70 R17,TRUE,TRUE,1815 mm,TRUE,TRUE,,,,,Front,Remote,TRUE,Front + Rear,TRUE,Outer Rear,TRUE,,2016-02-01,2016-02-01,2016-02-01,2394,13.2 s,170 Km/h,TRUE,TRUE,7,,4,Pick-up - Double Cab,Diesel,All,6,Manual,5,5335 mm,1815 mm,3085 mm,286 mm,12.6 m,,2060 Kg,2910 Kg,3200 Kg,80 l,3,100000 Km,TRUE,5,90000,10000,,,TRUE,TRUE,,TRUE,,,,,,,,Emergency-brake Flashing Brake Lights,,,TRUE,TRUE,TRUE,,,750 Kg,Turbocharger,,,,"Std, Eco, Sport",,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Hilux,2.4GD-6 double cab 4x4 SRX,449100,42572,TRUE,7.3 l/100km,190 g/km,1096 Km,Front,2393 cc,2.4 l,Inline,4,110 Kw,110 Kw,3400 r/min,400 Nm,400 Nm,1600-2000 r/min,Manual,ABS,TRUE,TRUE,,225/70 R17,225/70 R17,TRUE,TRUE,1815 mm,TRUE,TRUE,TRUE,TRUE,,TRUE,Front,Remote,TRUE,Front + Rear,TRUE,Outer Rear,TRUE,,2016-02-01,2016-02-01,2016-02-01,2394,13.2 s,170 Km/h,TRUE,TRUE,3,,4,Pick-up - Double Cab,Diesel,All,6,Manual,5,5335 mm,1815 mm,3085 mm,286 mm,12.6 m,,2060 Kg,2910 Kg,3200 Kg,80 l,3,100000 Km,TRUE,5,90000,10000,,,,,,TRUE,,,,,,,,,,,TRUE,,,,,750 Kg,Turbocharger,,,,"Std, Eco, Sport",,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota,Hilux,2.8GD-6 4x4 Raider,445100,42572,TRUE,N/a l/100km,N/a g/km,#VALUE! Km,Front,2755 cc,2.8 l,Inline,4,130 Kw,130 Kw,3400 r/min,420 Nm,420 Nm,1400-2600 r/min,Manual,ABS,TRUE,TRUE,TRUE,265/65 R17,265/65 R17,TRUE,TRUE,1795 mm,,TRUE,TRUE,TRUE,,TRUE,TRUE,Remote,TRUE,TRUE,TRUE,,TRUE,,2016-02-01,2016-02-01,2016-02-01,,11.2 s,175 Km/h,TRUE,TRUE,3,,2,Pick-up - Single Cab,Diesel,All,6,Manual,2,5335 mm,1855 mm,3085 mm,269 mm,12.8 m,,1970 Kg,2870 Kg,3500 Kg,80 l,3,100000 Km,TRUE,5,90000,10000,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,Rear,TRUE,,,,,750 Kg,Turbocharger,,,,"Std, Eco, Sport",,,,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
